recipient_id,recipient_name,recipient_email,recipient_phone,recipient_account_age_days,recipient_verified
RCPT001572,Christopher Jackson,christopher.jackson876@hotmail.com,501-426-1247,73,True
RCPT001573,Joseph Thomas,joseph.thomas231@yahoo.com,968-214-7145,688,False
RCPT001574,Charles Martinez,charles.martinez150@outlook.com,858-622-4091,1134,True
RCPT001575,Anthony Taylor,anthony.taylor178@outlook.com,402-368-7448,1659,False
RCPT001576,Susan Davis,susan.davis712@gmail.com,289-516-5038,163,True
RCPT001577,Joseph Hernandez,joseph.hernandez235@outlook.com,280-482-2782,546,True
RCPT001578,Susan Martinez,susan.martinez138@yahoo.com,231-585-5215,1497,False
RCPT001579,Mark Brown,mark.brown289@yahoo.com,718-951-4305,1708,True
RCPT001580,Susan Thomas,susan.thomas308@yahoo.com,907-753-6127,637,True
RCPT001581,Barbara Moore,barbara.moore292@outlook.com,465-452-5797,1001,True
RCPT001582,Robert Taylor,robert.taylor972@outlook.com,365-867-6000,684,False
RCPT001583,Sandra Jackson,sandra.jackson570@yahoo.com,391-494-6568,707,True
RCPT001584,James Rodriguez,james.rodriguez156@gmail.com,221-209-2847,615,False
RCPT001585,Patricia Brown,patricia.brown780@outlook.com,656-739-6271,1639,True
RCPT001586,Barbara Miller,barbara.miller580@gmail.com,938-554-8211,1441,False
RCPT001587,Richard Jones,richard.jones762@outlook.com,808-380-4521,486,True
RCPT001588,Betty Davis,betty.davis949@gmail.com,233-963-3094,1341,True
RCPT001589,Lisa Lopez,lisa.lopez965@yahoo.com,809-542-4003,1775,True
RCPT001590,Richard Miller,richard.miller466@outlook.com,884-964-4574,217,True
RCPT001591,Anthony Lopez,anthony.lopez162@hotmail.com,570-743-9019,1653,True
RCPT001592,Patricia Davis,patricia.davis98@gmail.com,264-655-6751,250,False
RCPT001593,Linda Miller,linda.miller374@yahoo.com,621-345-5816,1705,True
RCPT001594,Patricia Hernandez,patricia.hernandez89@hotmail.com,639-793-6063,638,True
RCPT001595,Sarah Thomas,sarah.thomas908@outlook.com,271-668-2121,474,True
RCPT001596,Nancy Martin,nancy.martin221@hotmail.com,913-885-9413,1395,True
RCPT001597,Sandra Johnson,sandra.johnson936@hotmail.com,485-751-3852,678,False
RCPT001598,Jennifer Thomas,jennifer.thomas219@outlook.com,487-403-4311,1753,True
RCPT001599,Susan Williams,susan.williams786@yahoo.com,200-859-3313,1126,False
RCPT001600,Nancy Moore,nancy.moore678@outlook.com,771-500-3509,1366,False
RCPT001601,Jessica Hernandez,jessica.hernandez106@hotmail.com,427-606-8204,1619,True
RCPT001602,Mary Jackson,mary.jackson451@hotmail.com,236-593-7152,1262,True
RCPT001603,Nancy Jones,nancy.jones751@hotmail.com,955-605-9486,676,True
RCPT001604,Elizabeth Williams,elizabeth.williams431@hotmail.com,785-442-4366,204,True
RCPT001605,John Hernandez,john.hernandez391@hotmail.com,519-229-3787,793,True
RCPT001606,Patricia Taylor,patricia.taylor43@outlook.com,933-909-1160,1466,True
RCPT001607,Matthew Wilson,matthew.wilson256@yahoo.com,436-901-7051,1515,True
RCPT001608,Sarah Hernandez,sarah.hernandez888@yahoo.com,348-808-2457,876,True
RCPT001609,Richard Williams,richard.williams205@gmail.com,650-952-4939,1638,False
RCPT001610,John Martinez,john.martinez524@hotmail.com,897-529-5439,631,True
RCPT001611,James Smith,james.smith476@hotmail.com,545-891-8384,1512,False
RCPT001612,Jessica Martinez,jessica.martinez125@hotmail.com,630-966-6674,1778,True
RCPT001613,Thomas Miller,thomas.miller100@outlook.com,450-405-3867,1814,True
RCPT001614,Linda Davis,linda.davis723@outlook.com,401-240-6447,936,True
RCPT001615,Joseph Taylor,joseph.taylor834@outlook.com,613-257-8425,120,True
RCPT001616,Anthony Hernandez,anthony.hernandez24@outlook.com,936-590-8007,874,True
RCPT001617,Sandra Gonzalez,sandra.gonzalez590@hotmail.com,219-727-6915,1458,True
RCPT001618,Susan Williams,susan.williams972@gmail.com,630-725-7713,763,True
RCPT001619,Margaret Miller,margaret.miller140@outlook.com,981-460-9133,556,True
RCPT001620,Christopher Rodriguez,christopher.rodriguez66@yahoo.com,888-478-1229,1382,True
RCPT001621,Michael Jackson,michael.jackson447@hotmail.com,727-415-6215,1195,False
RCPT001622,Mary Smith,mary.smith6@gmail.com,765-875-3545,16,False
RCPT001623,Patricia Gonzalez,patricia.gonzalez648@yahoo.com,743-764-2994,1214,True
RCPT001624,Daniel Jackson,daniel.jackson647@yahoo.com,688-283-2557,1037,True
RCPT001625,Sarah Brown,sarah.brown977@outlook.com,818-331-2578,847,True
RCPT001626,James Brown,james.brown869@gmail.com,676-954-6931,936,False
RCPT001627,Lisa Smith,lisa.smith106@gmail.com,732-641-8201,1401,True
RCPT001628,Lisa Jones,lisa.jones130@outlook.com,334-513-2417,684,True
RCPT001629,Nancy Taylor,nancy.taylor630@yahoo.com,372-722-2758,1631,False
RCPT001630,Margaret Wilson,margaret.wilson346@gmail.com,699-700-4291,160,True
RCPT001631,John Martin,john.martin787@outlook.com,496-783-5030,237,True
RCPT001632,David Jones,david.jones731@outlook.com,892-636-3987,1605,True
RCPT001633,David Martin,david.martin253@outlook.com,633-875-7060,129,True
RCPT001634,Margaret Taylor,margaret.taylor900@yahoo.com,528-647-7944,1283,True
RCPT001635,Patricia Gonzalez,patricia.gonzalez220@gmail.com,666-373-8680,196,True
RCPT001636,William Moore,william.moore710@yahoo.com,623-376-9765,191,True
RCPT001637,Elizabeth Brown,elizabeth.brown240@hotmail.com,224-392-4304,581,False
RCPT001638,James Thomas,james.thomas319@outlook.com,849-717-8224,668,False
RCPT001639,Elizabeth Martinez,elizabeth.martinez439@hotmail.com,511-925-5144,1104,True
RCPT001640,Patricia Taylor,patricia.taylor868@outlook.com,422-829-3898,217,True
RCPT001641,Mark Hernandez,mark.hernandez928@hotmail.com,722-756-9021,965,True
RCPT001642,Anthony Johnson,anthony.johnson922@hotmail.com,259-423-2066,698,True
RCPT001643,Michael Martinez,michael.martinez783@outlook.com,582-255-9936,1444,False
RCPT001644,David Wilson,david.wilson635@outlook.com,906-962-4590,1118,False
RCPT001645,Betty Rodriguez,betty.rodriguez301@outlook.com,703-280-4743,631,True
RCPT001646,Jennifer Hernandez,jennifer.hernandez763@yahoo.com,856-731-5078,540,True
RCPT001647,James Wilson,james.wilson378@outlook.com,338-825-8299,864,False
RCPT001648,Barbara Wilson,barbara.wilson783@yahoo.com,930-991-1698,1796,False
RCPT001649,Anthony Thomas,anthony.thomas647@gmail.com,441-821-4819,439,False
RCPT001650,Joseph Thomas,joseph.thomas466@hotmail.com,518-297-1548,1767,True
RCPT001651,Michael Jackson,michael.jackson481@gmail.com,967-990-2834,1065,True
RCPT001652,Daniel Johnson,daniel.johnson924@gmail.com,423-887-5511,73,True
RCPT001653,David Taylor,david.taylor188@outlook.com,953-900-2857,1808,False
RCPT001654,Michael Jones,michael.jones836@gmail.com,416-281-1176,896,False
RCPT001655,Richard Martinez,richard.martinez923@outlook.com,919-568-2580,1726,True
RCPT001656,Jessica Taylor,jessica.taylor810@outlook.com,933-857-8651,1078,True
RCPT001657,Barbara Taylor,barbara.taylor641@outlook.com,834-950-6824,953,False
RCPT001658,John Brown,john.brown300@gmail.com,669-816-5812,854,True
RCPT001659,Christopher Martin,christopher.martin56@outlook.com,803-925-3898,1639,True
RCPT001660,Christopher Jackson,christopher.jackson823@hotmail.com,298-221-9829,1762,True
RCPT001661,Robert Thomas,robert.thomas687@outlook.com,601-732-7973,1111,True
RCPT001662,Robert Smith,robert.smith22@yahoo.com,391-594-6422,124,True
RCPT001663,Mary Hernandez,mary.hernandez938@yahoo.com,467-296-2583,559,True
RCPT001664,Mary Anderson,mary.anderson417@hotmail.com,297-428-4538,691,True
RCPT001665,Anthony Jackson,anthony.jackson290@hotmail.com,687-647-1869,510,False
RCPT001666,Margaret Williams,margaret.williams32@hotmail.com,847-896-3696,1547,False
RCPT001667,Mary Martinez,mary.martinez792@hotmail.com,410-734-7949,1112,False
RCPT001668,Richard Williams,richard.williams147@outlook.com,621-702-7172,312,True
RCPT001669,Christopher Miller,christopher.miller344@hotmail.com,846-528-7619,1538,True
RCPT001670,William Davis,william.davis872@gmail.com,552-958-4233,1363,True
RCPT001671,Nancy Martinez,nancy.martinez572@hotmail.com,450-267-3920,1783,True
RCPT001672,Mary Taylor,mary.taylor785@hotmail.com,790-243-6108,98,True
RCPT001673,Margaret Garcia,margaret.garcia287@gmail.com,893-661-1524,441,False
RCPT001674,Daniel Rodriguez,daniel.rodriguez188@yahoo.com,702-940-5067,446,True
RCPT001675,Michael Martinez,michael.martinez837@yahoo.com,518-264-5789,1812,False
RCPT001676,Patricia Taylor,patricia.taylor587@outlook.com,602-366-2226,1556,False
RCPT001677,Betty Thomas,betty.thomas621@hotmail.com,945-344-3910,202,True
RCPT001678,Anthony Brown,anthony.brown507@yahoo.com,707-473-9879,1571,True
RCPT001679,John Hernandez,john.hernandez915@gmail.com,691-985-6522,41,False
RCPT001680,Nancy Jackson,nancy.jackson432@yahoo.com,282-430-3355,561,True
RCPT001681,Nancy Rodriguez,nancy.rodriguez601@outlook.com,282-837-7877,1432,True
RCPT001682,John Martin,john.martin406@outlook.com,375-692-2505,566,True
RCPT001683,Jessica Johnson,jessica.johnson435@hotmail.com,906-744-8102,1596,False
RCPT001684,Jennifer Miller,jennifer.miller453@hotmail.com,913-968-8349,948,True
RCPT001685,Nancy Anderson,nancy.anderson126@yahoo.com,267-789-4194,1750,True
RCPT001686,Jessica Gonzalez,jessica.gonzalez739@outlook.com,201-881-9019,1305,True
RCPT001687,James Jones,james.jones176@outlook.com,791-634-3634,1509,True
RCPT001688,Elizabeth Hernandez,elizabeth.hernandez188@outlook.com,717-497-4210,1,True
RCPT001689,Linda Martin,linda.martin559@outlook.com,712-852-1655,861,True
RCPT001690,Susan Hernandez,susan.hernandez854@hotmail.com,955-811-2436,1349,False
RCPT001691,Sarah Martinez,sarah.martinez616@outlook.com,913-478-4168,1432,True
RCPT001692,James Miller,james.miller740@yahoo.com,370-587-7597,1027,False
RCPT001693,James Miller,james.miller482@hotmail.com,581-955-9046,1089,True
RCPT001694,Betty Martinez,betty.martinez336@outlook.com,922-910-7332,1817,True
RCPT001695,Michael Smith,michael.smith594@yahoo.com,466-965-7857,590,True
RCPT001696,James Taylor,james.taylor115@yahoo.com,332-353-3839,709,False
RCPT001697,Barbara Smith,barbara.smith265@gmail.com,341-367-7906,806,True
RCPT001698,Matthew Davis,matthew.davis709@hotmail.com,948-978-1049,1172,True
RCPT001699,Anthony Hernandez,anthony.hernandez379@outlook.com,437-300-5693,1578,True
RCPT001700,Nancy Wilson,nancy.wilson433@yahoo.com,348-873-5149,1007,False
RCPT001701,Susan Smith,susan.smith207@yahoo.com,896-714-1973,986,True
RCPT001702,Mary Johnson,mary.johnson148@hotmail.com,523-738-9653,1387,False
RCPT001703,William Brown,william.brown645@outlook.com,870-801-4920,1225,False
RCPT001704,Karen Thomas,karen.thomas618@yahoo.com,873-974-4667,1548,True
RCPT001705,Linda Taylor,linda.taylor201@yahoo.com,739-656-8038,1135,True
RCPT001706,Sarah Gonzalez,sarah.gonzalez535@yahoo.com,553-725-3011,917,True
RCPT001707,Sarah Wilson,sarah.wilson990@gmail.com,587-556-3957,1522,True
RCPT001708,Linda Hernandez,linda.hernandez39@outlook.com,850-817-4860,983,False
RCPT001709,Linda Lopez,linda.lopez137@gmail.com,793-818-9565,52,False
RCPT001710,Thomas Rodriguez,thomas.rodriguez946@outlook.com,231-882-4227,428,True
RCPT001711,Jennifer Martin,jennifer.martin931@hotmail.com,258-754-7465,950,True
RCPT001712,Lisa Jones,lisa.jones419@outlook.com,389-747-2444,116,False
RCPT001713,Richard Anderson,richard.anderson468@outlook.com,992-751-7771,908,True
RCPT001714,Daniel Martin,daniel.martin494@gmail.com,745-269-1743,735,False
RCPT001715,William Wilson,william.wilson514@yahoo.com,422-233-6923,442,False
RCPT001716,William Johnson,william.johnson685@outlook.com,361-462-3298,795,True
RCPT001717,Mary Davis,mary.davis248@yahoo.com,486-769-8737,1021,True
RCPT001718,Richard Lopez,richard.lopez112@hotmail.com,998-820-2819,1258,False
RCPT001719,Matthew Gonzalez,matthew.gonzalez84@yahoo.com,344-794-5933,44,False
RCPT001720,Linda Lopez,linda.lopez996@outlook.com,386-470-8653,826,True
RCPT001721,Karen Moore,karen.moore357@outlook.com,983-350-7500,1353,True
RCPT001722,Mary Smith,mary.smith477@yahoo.com,766-893-5899,1728,True
RCPT001723,Thomas Lopez,thomas.lopez538@gmail.com,227-792-9371,879,False
RCPT001724,Mark Jackson,mark.jackson165@hotmail.com,860-520-1268,670,True
RCPT001725,Margaret Rodriguez,margaret.rodriguez632@gmail.com,517-715-8654,1532,True
RCPT001726,Barbara Martin,barbara.martin500@hotmail.com,479-431-5703,1628,True
RCPT001727,Linda Gonzalez,linda.gonzalez862@hotmail.com,833-778-7418,206,True
RCPT001728,Jessica Thomas,jessica.thomas739@outlook.com,667-345-3449,330,True
RCPT001729,Daniel Wilson,daniel.wilson315@outlook.com,947-891-2385,1549,True
RCPT001730,Sandra Davis,sandra.davis243@gmail.com,210-351-9139,23,True
RCPT001731,Joseph Lopez,joseph.lopez760@gmail.com,687-629-8706,1565,False
RCPT001732,Daniel Jackson,daniel.jackson250@gmail.com,526-310-5131,734,True
RCPT001733,Margaret Moore,margaret.moore387@gmail.com,319-645-9449,1825,True
RCPT001734,Robert Johnson,robert.johnson510@hotmail.com,206-255-1414,825,True
RCPT001735,Barbara Lopez,barbara.lopez543@hotmail.com,782-424-3568,1772,True
RCPT001736,Margaret Rodriguez,margaret.rodriguez263@hotmail.com,564-646-6549,375,True
RCPT001737,Jennifer Jones,jennifer.jones99@hotmail.com,960-748-6064,573,True
RCPT001738,Michael Martin,michael.martin821@hotmail.com,871-287-8327,824,True
RCPT001739,Michael Johnson,michael.johnson245@gmail.com,524-644-6359,1203,True
RCPT001740,Jessica Smith,jessica.smith358@outlook.com,812-578-2067,27,False
RCPT001741,Anthony Miller,anthony.miller422@gmail.com,866-265-3296,1063,False
RCPT001742,Elizabeth Johnson,elizabeth.johnson722@gmail.com,265-664-4125,51,False
RCPT001743,Charles Martin,charles.martin235@yahoo.com,270-482-6144,272,False
RCPT001744,Mark Taylor,mark.taylor597@outlook.com,338-717-4843,16,True
RCPT001745,Sarah Martinez,sarah.martinez58@hotmail.com,347-276-9232,736,True
RCPT001746,David Gonzalez,david.gonzalez886@gmail.com,773-394-2750,1170,True
RCPT001747,Robert Wilson,robert.wilson55@hotmail.com,918-947-9950,725,False
RCPT001748,David Rodriguez,david.rodriguez628@gmail.com,761-478-5462,32,True
RCPT001749,Sarah Wilson,sarah.wilson362@hotmail.com,670-271-4059,1024,True
RCPT001750,Nancy Lopez,nancy.lopez260@outlook.com,513-742-8732,76,True
RCPT001751,Richard Gonzalez,richard.gonzalez157@yahoo.com,228-944-1774,1708,True
RCPT001752,Richard Smith,richard.smith599@hotmail.com,478-841-7411,1786,True
RCPT001753,Barbara Smith,barbara.smith880@gmail.com,341-998-4623,686,True
RCPT001754,Susan Gonzalez,susan.gonzalez644@hotmail.com,585-643-1905,1734,True
RCPT001755,James Lopez,james.lopez633@gmail.com,723-569-7104,1426,False
RCPT001756,Susan Hernandez,susan.hernandez497@yahoo.com,687-786-5073,1196,True
RCPT001757,Sandra Martin,sandra.martin316@outlook.com,472-431-8563,312,True
RCPT001758,Daniel Miller,daniel.miller334@yahoo.com,284-910-7350,1655,True
RCPT001759,Charles Brown,charles.brown28@yahoo.com,666-632-5456,1019,True
RCPT001760,Sandra Martinez,sandra.martinez192@hotmail.com,891-867-4733,345,True
RCPT001761,Patricia Williams,patricia.williams833@gmail.com,333-647-7824,1561,True
RCPT001762,Linda Thomas,linda.thomas461@yahoo.com,847-765-2786,1604,True
RCPT001763,Margaret Davis,margaret.davis8@yahoo.com,300-469-7061,333,True
RCPT001764,Jessica Moore,jessica.moore944@gmail.com,412-516-7322,445,True
RCPT001765,Lisa Garcia,lisa.garcia528@outlook.com,470-848-3513,1645,True
RCPT001766,Susan Hernandez,susan.hernandez414@outlook.com,623-978-9707,70,True
RCPT001767,Sandra Moore,sandra.moore42@gmail.com,250-932-6903,1140,True
RCPT001768,Sandra Miller,sandra.miller558@gmail.com,535-680-7102,1772,True
RCPT001769,Sandra Williams,sandra.williams874@hotmail.com,476-426-9904,1410,True
RCPT001770,Joseph Moore,joseph.moore110@gmail.com,692-664-5484,1269,True
RCPT001771,Betty Martinez,betty.martinez902@gmail.com,555-885-2870,605,True
RCPT001772,Susan Wilson,susan.wilson95@hotmail.com,458-313-8440,191,True
RCPT001773,James Wilson,james.wilson941@hotmail.com,624-344-7480,801,False
RCPT001774,Sarah Moore,sarah.moore371@hotmail.com,521-883-6448,482,False
RCPT001775,Linda Thomas,linda.thomas954@outlook.com,635-643-6907,1238,True
RCPT001776,Karen Martin,karen.martin47@yahoo.com,878-434-5514,577,True
RCPT001777,Linda Moore,linda.moore105@outlook.com,385-388-7245,879,True
RCPT001778,Thomas Martinez,thomas.martinez629@gmail.com,739-863-7423,199,True
RCPT001779,Richard Garcia,richard.garcia562@yahoo.com,613-423-6491,1101,True
RCPT001780,Nancy Lopez,nancy.lopez770@yahoo.com,405-288-6910,169,True
RCPT001781,John Miller,john.miller354@outlook.com,316-311-8279,10,True
RCPT001782,Jessica Taylor,jessica.taylor297@outlook.com,392-504-6025,935,True
RCPT001783,Joseph Garcia,joseph.garcia767@yahoo.com,432-988-2806,989,False
RCPT001784,John Martin,john.martin716@outlook.com,770-364-3787,710,True
RCPT001785,Nancy Taylor,nancy.taylor971@hotmail.com,877-401-2968,442,True
RCPT001786,Daniel Thomas,daniel.thomas312@gmail.com,740-658-6037,916,True
RCPT001787,James Anderson,james.anderson200@outlook.com,355-788-7879,214,False
RCPT001788,Barbara Wilson,barbara.wilson350@outlook.com,696-803-1910,789,True
RCPT001789,Thomas Davis,thomas.davis759@hotmail.com,468-352-6387,255,True
RCPT001790,Thomas Johnson,thomas.johnson612@hotmail.com,466-541-6131,160,True
RCPT001791,Elizabeth Brown,elizabeth.brown378@yahoo.com,726-642-4881,638,True
RCPT001792,James Williams,james.williams986@outlook.com,991-289-8396,99,False
RCPT001793,William Martin,william.martin932@gmail.com,511-513-6331,435,True
RCPT001794,Jessica Lopez,jessica.lopez864@yahoo.com,220-298-6888,781,True
RCPT001795,William Wilson,william.wilson964@gmail.com,588-901-5895,157,True
RCPT001796,Mark Thomas,mark.thomas234@yahoo.com,686-635-9482,554,True
RCPT001797,Lisa Martin,lisa.martin91@yahoo.com,473-273-9051,1038,True
RCPT001798,James Martin,james.martin6@outlook.com,313-787-7133,987,True
RCPT001799,Nancy Martinez,nancy.martinez926@hotmail.com,304-519-6872,203,True
RCPT001800,Charles Lopez,charles.lopez335@yahoo.com,755-698-4484,786,True
RCPT001801,Margaret Anderson,margaret.anderson180@outlook.com,636-943-2276,1731,True
RCPT001802,Sarah Rodriguez,sarah.rodriguez248@gmail.com,591-753-6094,1085,True
RCPT001803,Margaret Anderson,margaret.anderson731@yahoo.com,400-867-1380,1686,True
RCPT001804,Joseph Smith,joseph.smith807@hotmail.com,940-594-5513,514,True
RCPT001805,James Davis,james.davis23@gmail.com,586-887-1042,536,True
RCPT001806,Daniel Brown,daniel.brown691@gmail.com,723-285-9409,982,True
RCPT001807,Michael Johnson,michael.johnson30@yahoo.com,704-853-7186,490,True
RCPT001808,Betty Anderson,betty.anderson188@yahoo.com,411-708-4636,1706,False
RCPT001809,Karen Hernandez,karen.hernandez61@hotmail.com,412-349-7321,1824,True
RCPT001810,David Jackson,david.jackson50@hotmail.com,675-439-6843,432,True
RCPT001811,Anthony Jones,anthony.jones169@outlook.com,975-872-6997,533,True
RCPT001812,Mary Lopez,mary.lopez882@yahoo.com,776-679-4110,1575,True
RCPT001813,Anthony Lopez,anthony.lopez99@yahoo.com,893-874-6680,1658,False
RCPT001814,Elizabeth Jones,elizabeth.jones431@gmail.com,848-588-2014,1465,True
RCPT001815,Karen Moore,karen.moore638@outlook.com,360-678-5182,1808,True
RCPT001816,Daniel Hernandez,daniel.hernandez92@hotmail.com,870-915-4970,235,False
RCPT001817,Elizabeth Williams,elizabeth.williams811@gmail.com,822-829-2458,1437,True
RCPT001818,Susan Lopez,susan.lopez430@hotmail.com,934-250-3562,1430,True
RCPT001819,Sandra Martinez,sandra.martinez907@yahoo.com,638-241-1690,846,True
RCPT001820,Sarah Jackson,sarah.jackson675@yahoo.com,371-393-9530,532,True
RCPT001821,Barbara Anderson,barbara.anderson624@yahoo.com,750-861-6229,1174,True
RCPT001822,Barbara Moore,barbara.moore579@yahoo.com,359-533-2045,1313,False
RCPT001823,William Thomas,william.thomas330@yahoo.com,810-477-8294,939,True
